timestamp_utc,exchange,symbol,oi,funding_rate,mark_price
2025-12-23T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,875920.9284,-3.896e-06,3014.45
2025-12-23T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,867820.9504000001,9.4188e-06,2989.05
2025-12-23T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,867329.4390000001,3.8216e-06,2990.35
2025-12-23T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,868299.2544000003,7.3028e-06,2983.25
2025-12-23T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,871419.2994,1.16591e-05,2971.95
2025-12-23T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,882977.0784000002,1.25e-05,2962.15
2025-12-23T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,882948.6068000003,1.25e-05,2964.45
2025-12-23T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,883156.9302000002,5.6333e-06,2964.15
2025-12-23T10:00:00+00:00,hyperliquid,ETH/USDC:USDC,883125.2942000001,3.1188e-06,2962.95
2025-12-23T11:00:00+00:00,hyperliquid,ETH/USDC:USDC,881584.6362,-4.1484e-06,2966.15
2025-12-23T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,887157.5798000001,1.25e-05,2970.35
2025-12-23T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,887880.5094,6.8369e-06,2953.85
2025-12-23T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,886118.4967999997,1.25e-05,2942.95
2025-12-23T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,893330.1410000001,1.0451e-05,2917.75
2025-12-23T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,900465.8213999998,1.4275e-06,2921.25
2025-12-23T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,906666.8908,1.25e-05,2957.25
2025-12-23T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,896298.0942000007,1.25e-05,2915.75
